timestamp,datetime,comment-id,voter-id,vote
1687234751169,Tue Jun 20 04:19:11 UTC 2023,47,0,0
1687234759070,Tue Jun 20 04:19:19 UTC 2023,48,0,0
1687234770046,Tue Jun 20 04:19:30 UTC 2023,49,0,0
1687234781496,Tue Jun 20 04:19:41 UTC 2023,50,0,0
1687234793619,Tue Jun 20 04:19:53 UTC 2023,51,0,0
1687234849421,Tue Jun 20 04:20:49 UTC 2023,52,0,0
1687234857767,Tue Jun 20 04:20:57 UTC 2023,53,0,0
1687234866215,Tue Jun 20 04:21:06 UTC 2023,54,0,0
1687234874374,Tue Jun 20 04:21:14 UTC 2023,55,0,0
1687234881990,Tue Jun 20 04:21:21 UTC 2023,56,0,0
1687234891417,Tue Jun 20 04:21:31 UTC 2023,57,0,0
1687234901741,Tue Jun 20 04:21:41 UTC 2023,58,0,0
1687234931831,Tue Jun 20 04:22:11 UTC 2023,59,0,0
1687234940871,Tue Jun 20 04:22:20 UTC 2023,60,0,0
1687234951177,Tue Jun 20 04:22:31 UTC 2023,61,0,0
1687234958053,Tue Jun 20 04:22:38 UTC 2023,62,0,0
1687234966622,Tue Jun 20 04:22:46 UTC 2023,63,0,0
1687234974512,Tue Jun 20 04:22:54 UTC 2023,64,0,0
1687234982019,Tue Jun 20 04:23:02 UTC 2023,65,0,0
1687234992769,Tue Jun 20 04:23:12 UTC 2023,66,0,0
1687235002252,Tue Jun 20 04:23:22 UTC 2023,67,0,0
1687235010489,Tue Jun 20 04:23:30 UTC 2023,68,0,0
1687235018639,Tue Jun 20 04:23:38 UTC 2023,69,0,0
1687235029394,Tue Jun 20 04:23:49 UTC 2023,70,0,0
1687242806966,Tue Jun 20 06:33:26 UTC 2023,57,1,1
1687242817304,Tue Jun 20 06:33:37 UTC 2023,70,1,-1
1687242836446,Tue Jun 20 06:33:56 UTC 2023,60,1,-1
1687242840038,Tue Jun 20 06:34:00 UTC 2023,45,1,1
1687242849302,Tue Jun 20 06:34:09 UTC 2023,62,1,1
1687242856216,Tue Jun 20 06:34:16 UTC 2023,42,1,1
1687242867589,Tue Jun 20 06:34:27 UTC 2023,10,1,1
1687242871868,Tue Jun 20 06:34:31 UTC 2023,24,1,1
1687242876267,Tue Jun 20 06:34:36 UTC 2023,56,1,0
1687242883510,Tue Jun 20 06:34:43 UTC 2023,64,1,1
1687243093634,Tue Jun 20 06:38:13 UTC 2023,47,1,-1
1687243097892,Tue Jun 20 06:38:17 UTC 2023,40,1,1
1687243106875,Tue Jun 20 06:38:26 UTC 2023,61,1,-1
1687243113659,Tue Jun 20 06:38:33 UTC 2023,43,1,1
1687243117301,Tue Jun 20 06:38:37 UTC 2023,58,1,1
1687243125739,Tue Jun 20 06:38:45 UTC 2023,6,1,1
1687243128444,Tue Jun 20 06:38:48 UTC 2023,48,1,1
1687243136180,Tue Jun 20 06:38:56 UTC 2023,63,1,1
1687243147089,Tue Jun 20 06:39:07 UTC 2023,67,1,1
1687243150155,Tue Jun 20 06:39:10 UTC 2023,65,1,1
1687243152505,Tue Jun 20 06:39:12 UTC 2023,59,1,1
1687243156284,Tue Jun 20 06:39:16 UTC 2023,68,1,1
1687243160734,Tue Jun 20 06:39:20 UTC 2023,44,1,1
1687243171461,Tue Jun 20 06:39:31 UTC 2023,49,1,1
1687243215227,Tue Jun 20 06:40:15 UTC 2023,51,1,1
1687243395763,Tue Jun 20 06:43:15 UTC 2023,53,1,-1
1687243399786,Tue Jun 20 06:43:19 UTC 2023,52,1,1
1687243429418,Tue Jun 20 06:43:49 UTC 2023,39,1,1
1687243433633,Tue Jun 20 06:43:53 UTC 2023,41,1,1
1687243438200,Tue Jun 20 06:43:58 UTC 2023,46,1,1
1687243441036,Tue Jun 20 06:44:01 UTC 2023,55,1,1
1687243443649,Tue Jun 20 06:44:03 UTC 2023,66,1,1
1687243446380,Tue Jun 20 06:44:06 UTC 2023,50,1,1
1687243456129,Tue Jun 20 06:44:16 UTC 2023,69,1,1
1687243461676,Tue Jun 20 06:44:21 UTC 2023,54,1,1
1687243464232,Tue Jun 20 06:44:24 UTC 2023,37,1,1
1687243466478,Tue Jun 20 06:44:26 UTC 2023,38,1,1
1687243802200,Tue Jun 20 06:50:02 UTC 2023,6,2,1
1687243805059,Tue Jun 20 06:50:05 UTC 2023,24,2,1
1687243805741,Tue Jun 20 06:50:05 UTC 2023,60,2,1
1687243806385,Tue Jun 20 06:50:06 UTC 2023,37,2,1
1687243806917,Tue Jun 20 06:50:06 UTC 2023,40,2,1
1687243807454,Tue Jun 20 06:50:07 UTC 2023,38,2,1
1687243807939,Tue Jun 20 06:50:07 UTC 2023,43,2,1
1687243808443,Tue Jun 20 06:50:08 UTC 2023,46,2,1
1687243808950,Tue Jun 20 06:50:08 UTC 2023,62,2,1
1687243809446,Tue Jun 20 06:50:09 UTC 2023,52,2,1
1687243809935,Tue Jun 20 06:50:09 UTC 2023,66,2,1
1687243810423,Tue Jun 20 06:50:10 UTC 2023,65,2,1
1687243810924,Tue Jun 20 06:50:10 UTC 2023,53,2,1
1687243811425,Tue Jun 20 06:50:11 UTC 2023,67,2,1
1687243811950,Tue Jun 20 06:50:11 UTC 2023,50,2,1
1687243812422,Tue Jun 20 06:50:12 UTC 2023,41,2,1
1687243812936,Tue Jun 20 06:50:12 UTC 2023,59,2,1
1687243813405,Tue Jun 20 06:50:13 UTC 2023,45,2,1
1687243813888,Tue Jun 20 06:50:13 UTC 2023,69,2,1
1687243814358,Tue Jun 20 06:50:14 UTC 2023,42,2,1
1687243814847,Tue Jun 20 06:50:14 UTC 2023,63,2,1
1687243815307,Tue Jun 20 06:50:15 UTC 2023,51,2,1
1687243815786,Tue Jun 20 06:50:15 UTC 2023,61,2,1
1687243816262,Tue Jun 20 06:50:16 UTC 2023,10,2,1
1687243816764,Tue Jun 20 06:50:16 UTC 2023,44,2,1
1687243817242,Tue Jun 20 06:50:17 UTC 2023,48,2,1
1687243817814,Tue Jun 20 06:50:17 UTC 2023,58,2,1
1687243818264,Tue Jun 20 06:50:18 UTC 2023,64,2,1
1687243818782,Tue Jun 20 06:50:18 UTC 2023,68,2,1
1687243819235,Tue Jun 20 06:50:19 UTC 2023,39,2,1
1687243820070,Tue Jun 20 06:50:20 UTC 2023,49,2,1
1687243820586,Tue Jun 20 06:50:20 UTC 2023,54,2,1
1687243821032,Tue Jun 20 06:50:21 UTC 2023,47,2,1
1687243821496,Tue Jun 20 06:50:21 UTC 2023,55,2,1
1687243821975,Tue Jun 20 06:50:21 UTC 2023,57,2,1
1687243822406,Tue Jun 20 06:50:22 UTC 2023,70,2,1
1687243822848,Tue Jun 20 06:50:22 UTC 2023,56,2,1
1687329920782,Wed Jun 21 06:45:20 UTC 2023,49,3,1
1687329921764,Wed Jun 21 06:45:21 UTC 2023,70,3,-1
1687329924002,Wed Jun 21 06:45:24 UTC 2023,55,3,0
1687329927979,Wed Jun 21 06:45:27 UTC 2023,61,3,1
1687329928557,Wed Jun 21 06:45:28 UTC 2023,10,3,-1
1687329929686,Wed Jun 21 06:45:29 UTC 2023,41,3,-1
1687329930319,Wed Jun 21 06:45:30 UTC 2023,47,3,0
1687329931386,Wed Jun 21 06:45:31 UTC 2023,40,3,1
1687329932027,Wed Jun 21 06:45:32 UTC 2023,54,3,-1
1687329933676,Wed Jun 21 06:45:33 UTC 2023,60,3,-1
1687329934214,Wed Jun 21 06:45:34 UTC 2023,38,3,1
1687329934381,Wed Jun 21 06:45:34 UTC 2023,38,3,1
1687329934882,Wed Jun 21 06:45:34 UTC 2023,53,3,1
1687329935024,Wed Jun 21 06:45:35 UTC 2023,53,3,1
1687329935161,Wed Jun 21 06:45:35 UTC 2023,53,3,1
1687329935304,Wed Jun 21 06:45:35 UTC 2023,57,3,1
1687329935448,Wed Jun 21 06:45:35 UTC 2023,67,3,1
1687329935715,Wed Jun 21 06:45:35 UTC 2023,39,3,1
1687329935731,Wed Jun 21 06:45:35 UTC 2023,39,3,1
1687329936014,Wed Jun 21 06:45:36 UTC 2023,43,3,1
1687329936171,Wed Jun 21 06:45:36 UTC 2023,50,3,1
1687329936310,Wed Jun 21 06:45:36 UTC 2023,50,3,1
1687329936610,Wed Jun 21 06:45:36 UTC 2023,42,3,1
1687329936757,Wed Jun 21 06:45:36 UTC 2023,69,3,1
1687329936911,Wed Jun 21 06:45:36 UTC 2023,69,3,1
1687329937458,Wed Jun 21 06:45:37 UTC 2023,37,3,1
1687329937624,Wed Jun 21 06:45:37 UTC 2023,37,3,1
1687329938148,Wed Jun 21 06:45:38 UTC 2023,44,3,1
1687329938944,Wed Jun 21 06:45:38 UTC 2023,6,3,1
1687329939147,Wed Jun 21 06:45:39 UTC 2023,6,3,1
1687329939555,Wed Jun 21 06:45:39 UTC 2023,65,3,1
1687329939722,Wed Jun 21 06:45:39 UTC 2023,65,3,1
1687329940244,Wed Jun 21 06:45:40 UTC 2023,56,3,1
1687329940511,Wed Jun 21 06:45:40 UTC 2023,56,3,1
1687329940831,Wed Jun 21 06:45:40 UTC 2023,45,3,1
1687329941077,Wed Jun 21 06:45:41 UTC 2023,51,3,1
1687329941308,Wed Jun 21 06:45:41 UTC 2023,58,3,1
1687329941525,Wed Jun 21 06:45:41 UTC 2023,58,3,1
1687329942017,Wed Jun 21 06:45:42 UTC 2023,52,3,1
1687329942229,Wed Jun 21 06:45:42 UTC 2023,52,3,1
1687329942752,Wed Jun 21 06:45:42 UTC 2023,66,3,1
1687329944939,Wed Jun 21 06:45:44 UTC 2023,64,3,1
1687329945138,Wed Jun 21 06:45:45 UTC 2023,64,3,1
1687329945380,Wed Jun 21 06:45:45 UTC 2023,48,3,1
1687329945668,Wed Jun 21 06:45:45 UTC 2023,59,3,1
1687329945891,Wed Jun 21 06:45:45 UTC 2023,46,3,1
1687329946120,Wed Jun 21 06:45:46 UTC 2023,62,3,1
1687329946552,Wed Jun 21 06:45:46 UTC 2023,24,3,1
1687329946739,Wed Jun 21 06:45:46 UTC 2023,24,3,1
1687329947468,Wed Jun 21 06:45:47 UTC 2023,68,3,1
1687329948467,Wed Jun 21 06:45:48 UTC 2023,63,3,1
1687875500192,Tue Jun 27 14:18:20 UTC 2023,47,4,1
1687875550349,Tue Jun 27 14:19:10 UTC 2023,10,4,1
1687875555858,Tue Jun 27 14:19:15 UTC 2023,59,4,1
1687875558247,Tue Jun 27 14:19:18 UTC 2023,70,4,1
1687875559341,Tue Jun 27 14:19:19 UTC 2023,66,4,1
1687875560652,Tue Jun 27 14:19:20 UTC 2023,60,4,1
1687875565300,Tue Jun 27 14:19:25 UTC 2023,54,4,1
1687875567313,Tue Jun 27 14:19:27 UTC 2023,39,4,1
1687875568385,Tue Jun 27 14:19:28 UTC 2023,67,4,1
1687875569297,Tue Jun 27 14:19:29 UTC 2023,65,4,1
1687875571700,Tue Jun 27 14:19:31 UTC 2023,45,4,1
1687875572750,Tue Jun 27 14:19:32 UTC 2023,50,4,1
1687875574263,Tue Jun 27 14:19:34 UTC 2023,6,4,1
1687875577521,Tue Jun 27 14:19:37 UTC 2023,63,4,1
1687875578745,Tue Jun 27 14:19:38 UTC 2023,44,4,1
1687876159407,Tue Jun 27 14:29:19 UTC 2023,46,4,-1
1687876165080,Tue Jun 27 14:29:25 UTC 2023,40,4,1
1688106084658,Fri Jun 30 06:21:24 UTC 2023,54,5,1
1688106086285,Fri Jun 30 06:21:26 UTC 2023,38,5,-1
1688106087045,Fri Jun 30 06:21:27 UTC 2023,46,5,1
1688106089574,Fri Jun 30 06:21:29 UTC 2023,59,5,1
1688106091226,Fri Jun 30 06:21:31 UTC 2023,62,5,-1
1688106092360,Fri Jun 30 06:21:32 UTC 2023,70,5,0
1688108474720,Fri Jun 30 07:01:14 UTC 2023,24,6,1
1688108477877,Fri Jun 30 07:01:17 UTC 2023,45,6,1
1688108481042,Fri Jun 30 07:01:21 UTC 2023,39,6,1
1688108492673,Fri Jun 30 07:01:32 UTC 2023,60,6,0
1688108501384,Fri Jun 30 07:01:41 UTC 2023,42,6,1
1688108507929,Fri Jun 30 07:01:47 UTC 2023,54,6,1
1688108516326,Fri Jun 30 07:01:56 UTC 2023,67,6,-1
1688108519542,Fri Jun 30 07:01:59 UTC 2023,70,6,-1
1688108523944,Fri Jun 30 07:02:03 UTC 2023,57,6,-1
1688108539401,Fri Jun 30 07:02:19 UTC 2023,66,6,1
1688108545994,Fri Jun 30 07:02:25 UTC 2023,63,6,1
1688108547251,Fri Jun 30 07:02:27 UTC 2023,58,6,1
1688108548230,Fri Jun 30 07:02:28 UTC 2023,38,6,1
1688108549251,Fri Jun 30 07:02:29 UTC 2023,6,6,1
1688108550380,Fri Jun 30 07:02:30 UTC 2023,41,6,1
1688108551818,Fri Jun 30 07:02:31 UTC 2023,50,6,1
1688108552882,Fri Jun 30 07:02:32 UTC 2023,10,6,1
1688108704469,Fri Jun 30 07:05:04 UTC 2023,47,6,-1
1688108715725,Fri Jun 30 07:05:15 UTC 2023,53,6,1
1688108727262,Fri Jun 30 07:05:27 UTC 2023,49,6,-1
1688108735586,Fri Jun 30 07:05:35 UTC 2023,62,6,1
1688108739162,Fri Jun 30 07:05:39 UTC 2023,37,6,1
1688108742498,Fri Jun 30 07:05:42 UTC 2023,46,6,1
1688108744404,Fri Jun 30 07:05:44 UTC 2023,40,6,1
1688108747427,Fri Jun 30 07:05:47 UTC 2023,51,6,1
1688108749231,Fri Jun 30 07:05:49 UTC 2023,59,6,1
1688108776701,Fri Jun 30 07:06:16 UTC 2023,68,6,1
1688108779823,Fri Jun 30 07:06:19 UTC 2023,44,6,1
1688108781116,Fri Jun 30 07:06:21 UTC 2023,43,6,1
1688108782230,Fri Jun 30 07:06:22 UTC 2023,61,6,1
1688108785257,Fri Jun 30 07:06:25 UTC 2023,69,6,1
1688108787132,Fri Jun 30 07:06:27 UTC 2023,65,6,1
1688108796274,Fri Jun 30 07:06:36 UTC 2023,64,6,1
1688108799758,Fri Jun 30 07:06:39 UTC 2023,48,6,1
1688108804754,Fri Jun 30 07:06:44 UTC 2023,52,6,1
1688108810512,Fri Jun 30 07:06:50 UTC 2023,56,6,-1
1688108814488,Fri Jun 30 07:06:54 UTC 2023,55,6,1
1688116597603,Fri Jun 30 09:16:37 UTC 2023,57,5,1
1688116598371,Fri Jun 30 09:16:38 UTC 2023,53,5,-1
1688116629014,Fri Jun 30 09:17:09 UTC 2023,49,5,1
1688116630107,Fri Jun 30 09:17:10 UTC 2023,55,5,-1
1688116631364,Fri Jun 30 09:17:11 UTC 2023,69,5,-1
1688116632190,Fri Jun 30 09:17:12 UTC 2023,56,5,-1
1688116633803,Fri Jun 30 09:17:13 UTC 2023,47,5,1
1688116634455,Fri Jun 30 09:17:14 UTC 2023,41,5,1
1688116635082,Fri Jun 30 09:17:15 UTC 2023,45,5,1
1688116635550,Fri Jun 30 09:17:15 UTC 2023,63,5,1
1688116636056,Fri Jun 30 09:17:16 UTC 2023,24,5,1
1688116636546,Fri Jun 30 09:17:16 UTC 2023,6,5,1
1688116637030,Fri Jun 30 09:17:17 UTC 2023,44,5,1
1688116637529,Fri Jun 30 09:17:17 UTC 2023,39,5,1
1688116637925,Fri Jun 30 09:17:17 UTC 2023,67,5,1
1688116638618,Fri Jun 30 09:17:18 UTC 2023,52,5,1
1688116638871,Fri Jun 30 09:17:18 UTC 2023,52,5,1
1688116639177,Fri Jun 30 09:17:19 UTC 2023,65,5,1
1688116639441,Fri Jun 30 09:17:19 UTC 2023,10,5,1
1688116639704,Fri Jun 30 09:17:19 UTC 2023,68,5,1
1688116639919,Fri Jun 30 09:17:19 UTC 2023,50,5,1
1688116640124,Fri Jun 30 09:17:20 UTC 2023,42,5,1
1688116640324,Fri Jun 30 09:17:20 UTC 2023,60,5,1
1688116640506,Fri Jun 30 09:17:20 UTC 2023,51,5,1
1688116641038,Fri Jun 30 09:17:21 UTC 2023,40,5,1
1688116641216,Fri Jun 30 09:17:21 UTC 2023,40,5,1
1688116641849,Fri Jun 30 09:17:21 UTC 2023,43,5,1
1688116642135,Fri Jun 30 09:17:22 UTC 2023,43,5,1
1688116642606,Fri Jun 30 09:17:22 UTC 2023,64,5,1
1688116643190,Fri Jun 30 09:17:23 UTC 2023,37,5,1
1688116644645,Fri Jun 30 09:17:24 UTC 2023,66,5,1
1688116644914,Fri Jun 30 09:17:24 UTC 2023,66,5,1
1688116645579,Fri Jun 30 09:17:25 UTC 2023,48,5,1
1688116646084,Fri Jun 30 09:17:26 UTC 2023,61,5,1
1688116646345,Fri Jun 30 09:17:26 UTC 2023,61,5,1
1688116646598,Fri Jun 30 09:17:26 UTC 2023,58,5,1
1688116646826,Fri Jun 30 09:17:26 UTC 2023,58,5,1
1688123440921,Fri Jun 30 11:10:40 UTC 2023,45,7,1
1688123441891,Fri Jun 30 11:10:41 UTC 2023,42,7,1
1688127429712,Fri Jun 30 12:17:09 UTC 2023,55,7,1
1688127431019,Fri Jun 30 12:17:11 UTC 2023,43,7,1
1688133330129,Fri Jun 30 13:55:30 UTC 2023,39,8,1
1688133331020,Fri Jun 30 13:55:31 UTC 2023,69,8,1
1688133331809,Fri Jun 30 13:55:31 UTC 2023,53,8,1
1688133332636,Fri Jun 30 13:55:32 UTC 2023,43,8,-1
1688133333186,Fri Jun 30 13:55:33 UTC 2023,49,8,-1
1688133334371,Fri Jun 30 13:55:34 UTC 2023,47,8,0
1688133334944,Fri Jun 30 13:55:34 UTC 2023,41,8,0
1688133350946,Fri Jun 30 13:55:50 UTC 2023,66,8,-1
1688133352967,Fri Jun 30 13:55:52 UTC 2023,62,8,1
1688133353728,Fri Jun 30 13:55:53 UTC 2023,40,8,1
1688133354437,Fri Jun 30 13:55:54 UTC 2023,38,8,0
1688133354895,Fri Jun 30 13:55:54 UTC 2023,61,8,0
1688133355242,Fri Jun 30 13:55:55 UTC 2023,61,8,0
1688133355502,Fri Jun 30 13:55:55 UTC 2023,59,8,0
1688133355664,Fri Jun 30 13:55:55 UTC 2023,10,8,0
1688133355840,Fri Jun 30 13:55:55 UTC 2023,10,8,0
1688133356007,Fri Jun 30 13:55:56 UTC 2023,44,8,0
1688133356171,Fri Jun 30 13:55:56 UTC 2023,60,8,0
1688133356466,Fri Jun 30 13:55:56 UTC 2023,51,8,0
1688133356785,Fri Jun 30 13:55:56 UTC 2023,57,8,0
1688133356787,Fri Jun 30 13:55:56 UTC 2023,63,8,0
1688133357098,Fri Jun 30 13:55:57 UTC 2023,54,8,0
1688133357282,Fri Jun 30 13:55:57 UTC 2023,45,8,0
1688133357385,Fri Jun 30 13:55:57 UTC 2023,54,8,0
1688133357428,Fri Jun 30 13:55:57 UTC 2023,45,8,0
1688133357617,Fri Jun 30 13:55:57 UTC 2023,46,8,0
1688133357736,Fri Jun 30 13:55:57 UTC 2023,65,8,0
1688133357920,Fri Jun 30 13:55:57 UTC 2023,55,8,0
1688133358076,Fri Jun 30 13:55:58 UTC 2023,42,8,0
1688133358307,Fri Jun 30 13:55:58 UTC 2023,58,8,0
1688133358421,Fri Jun 30 13:55:58 UTC 2023,42,8,0
1688133358594,Fri Jun 30 13:55:58 UTC 2023,24,8,0
1688133358761,Fri Jun 30 13:55:58 UTC 2023,48,8,0
1688133358933,Fri Jun 30 13:55:58 UTC 2023,64,8,0
1688133359085,Fri Jun 30 13:55:59 UTC 2023,50,8,0
1688133359256,Fri Jun 30 13:55:59 UTC 2023,6,8,0
1688133359430,Fri Jun 30 13:55:59 UTC 2023,56,8,0
1688133359598,Fri Jun 30 13:55:59 UTC 2023,68,8,0
1688133359763,Fri Jun 30 13:55:59 UTC 2023,52,8,0
1688133359923,Fri Jun 30 13:55:59 UTC 2023,37,8,0
1688133360063,Fri Jun 30 13:56:00 UTC 2023,52,8,0
1688133360242,Fri Jun 30 13:56:00 UTC 2023,67,8,0
1688133360415,Fri Jun 30 13:56:00 UTC 2023,67,8,0
1688133360585,Fri Jun 30 13:56:00 UTC 2023,67,8,0
1688133360752,Fri Jun 30 13:56:00 UTC 2023,70,8,0
1688133882177,Fri Jun 30 14:04:42 UTC 2023,47,9,1
1688133882948,Fri Jun 30 14:04:42 UTC 2023,66,9,1
1688133883627,Fri Jun 30 14:04:43 UTC 2023,67,9,1
1688133891553,Fri Jun 30 14:04:51 UTC 2023,10,9,1
1688133891879,Fri Jun 30 14:04:51 UTC 2023,10,9,1
1688133900123,Fri Jun 30 14:05:00 UTC 2023,76,9,1
1688133901217,Fri Jun 30 14:05:01 UTC 2023,58,9,1
1688134584031,Fri Jun 30 14:16:24 UTC 2023,69,9,1
1688134584241,Fri Jun 30 14:16:24 UTC 2023,69,9,1
1688136833576,Fri Jun 30 14:53:53 UTC 2023,49,10,1
1688136904007,Fri Jun 30 14:55:04 UTC 2023,60,10,0
1688136931733,Fri Jun 30 14:55:31 UTC 2023,41,10,-1
1688136940669,Fri Jun 30 14:55:40 UTC 2023,38,10,1
1688136947696,Fri Jun 30 14:55:47 UTC 2023,48,10,1
1688136951190,Fri Jun 30 14:55:51 UTC 2023,61,10,1
1688136964397,Fri Jun 30 14:56:04 UTC 2023,69,10,1
1688136967456,Fri Jun 30 14:56:07 UTC 2023,45,10,1
1688136978540,Fri Jun 30 14:56:18 UTC 2023,64,10,1
1688136984257,Fri Jun 30 14:56:24 UTC 2023,42,10,1
1688136990487,Fri Jun 30 14:56:30 UTC 2023,55,10,1
1688136995995,Fri Jun 30 14:56:35 UTC 2023,76,10,0
1688137021331,Fri Jun 30 14:57:01 UTC 2023,47,10,0
1688137029717,Fri Jun 30 14:57:09 UTC 2023,53,10,1
1688137034367,Fri Jun 30 14:57:14 UTC 2023,59,10,0
1688137040565,Fri Jun 30 14:57:20 UTC 2023,62,10,1
1688137046167,Fri Jun 30 14:57:26 UTC 2023,70,10,-1
1688137049102,Fri Jun 30 14:57:29 UTC 2023,40,10,1
1688137054313,Fri Jun 30 14:57:34 UTC 2023,37,10,1
1688137068925,Fri Jun 30 14:57:48 UTC 2023,10,10,1
1688137217486,Fri Jun 30 15:00:17 UTC 2023,44,10,1
1688138892928,Fri Jun 30 15:28:12 UTC 2023,58,10,1
1688138903470,Fri Jun 30 15:28:23 UTC 2023,52,10,0
1688138908915,Fri Jun 30 15:28:28 UTC 2023,50,10,1
1688138963521,Fri Jun 30 15:29:23 UTC 2023,57,10,1
1688138977108,Fri Jun 30 15:29:37 UTC 2023,51,10,1
1688138979849,Fri Jun 30 15:29:39 UTC 2023,63,10,1
1688138991748,Fri Jun 30 15:29:51 UTC 2023,66,10,1
1688138999012,Fri Jun 30 15:29:59 UTC 2023,43,10,1
1688139005040,Fri Jun 30 15:30:05 UTC 2023,39,10,0
1688139009263,Fri Jun 30 15:30:09 UTC 2023,54,10,1
1688140670802,Fri Jun 30 15:57:50 UTC 2023,49,7,1
1688140673830,Fri Jun 30 15:57:53 UTC 2023,53,7,0
1688140891044,Fri Jun 30 16:01:31 UTC 2023,53,9,1
1688140892095,Fri Jun 30 16:01:32 UTC 2023,56,9,1
1688140892872,Fri Jun 30 16:01:32 UTC 2023,38,9,1
1688140893638,Fri Jun 30 16:01:33 UTC 2023,46,9,1
1688146354886,Fri Jun 30 17:32:34 UTC 2023,54,7,1
1688146356745,Fri Jun 30 17:32:36 UTC 2023,44,7,1
1688146358065,Fri Jun 30 17:32:38 UTC 2023,6,7,1
1688146366237,Fri Jun 30 17:32:46 UTC 2023,76,7,0
1688146547254,Fri Jun 30 17:35:47 UTC 2023,49,9,1
1688146548895,Fri Jun 30 17:35:48 UTC 2023,60,9,1
1688146550175,Fri Jun 30 17:35:50 UTC 2023,61,9,1
1688146551915,Fri Jun 30 17:35:51 UTC 2023,51,9,1
1688146553440,Fri Jun 30 17:35:53 UTC 2023,40,9,1
1688146555350,Fri Jun 30 17:35:55 UTC 2023,55,9,1
1688146561023,Fri Jun 30 17:36:01 UTC 2023,68,9,1
1688155289439,Fri Jun 30 20:01:29 UTC 2023,57,11,-1
1688155291764,Fri Jun 30 20:01:31 UTC 2023,69,11,1
1688155293581,Fri Jun 30 20:01:33 UTC 2023,37,11,1
1688155305826,Fri Jun 30 20:01:45 UTC 2023,66,11,1
1688179378624,Sat Jul 01 02:42:58 UTC 2023,68,12,1
1688179389046,Sat Jul 01 02:43:09 UTC 2023,38,12,0
1688179394277,Sat Jul 01 02:43:14 UTC 2023,52,12,1
1688179408739,Sat Jul 01 02:43:28 UTC 2023,43,12,1
1688179414830,Sat Jul 01 02:43:34 UTC 2023,6,12,0
1688179423330,Sat Jul 01 02:43:43 UTC 2023,66,12,1
